elev_ft_NAVD88,elev_ft_NGVD29,area_ft2,area_m2,area_km2,area_mi2,area_acre,volume_ft3,volume_m3,volume_km3,volume_mi3,volume_acreft
4172.57,4169.09,3886695473,361085825,361.09,139.42,89225.89,3380094271,95713610.94,0.1,0.02,77596.49
4172.58,4169.1,3903854223,362679925,362.68,140.03,89619.8,3420031251,96844500.26,0.1,0.02,78513.32
4172.59,4169.11,3921405855,364310525,364.31,140.66,90022.73,3458238445,97926407.51,0.1,0.02,79390.43
4172.6,4169.12,3939230352,365966475,365.97,141.3,90431.92,3498536299,99067515.68,0.1,0.02,80315.55
4172.61,4169.13,3955060835,367437175,367.44,141.87,90795.34,3537078512,100158909.6,0.1,0.02,81200.36
4172.62,4169.14,3972645567,369070850,369.07,142.5,91199.03,3577717480,101309677,0.1,0.02,82133.3
4172.63,4169.15,3989679724,370653375,370.65,143.11,91590.08,3616590663,102410443,0.1,0.02,83025.71
4172.64,4169.16,4007421340,372301625,372.3,143.75,91997.37,3657585245,103571280.3,0.1,0.02,83966.82
4172.65,4169.17,4024188014,373859300,373.86,144.35,92382.28,3696799136,104681694,0.1,0.03,84867.05
4172.66,4169.18,4041735879,375489550,375.49,144.98,92785.12,3738147317,105852544.1,0.11,0.03,85816.27
4172.67,4169.19,4058682310,377063925,377.06,145.59,93174.15,3777696489,106972452,0.11,0.03,86724.2
4172.68,4169.2,4075505226,378626825,378.63,146.19,93560.35,3819397167,108153283.6,0.11,0.03,87681.52
4172.69,4169.21,4091201429,380085050,380.09,146.75,93920.69,3859268722,109282320.4,0.11,0.03,88596.85
4172.7,4169.22,4107851315,381631875,381.63,147.35,94302.91,3901300855,110472537.8,0.11,0.03,89561.77
4172.71,4169.23,4123997718,383131925,383.13,147.93,94673.58,3941490088,111610570.2,0.11,0.03,90484.39
4172.72,4169.24,4140760894,384689275,384.69,148.53,95058.41,3983858962,112810323.1,0.11,0.03,91457.05
4172.73,4169.25,4156402471,386142425,386.14,149.09,95417.49,4024366627,113957372.4,0.11,0.03,92386.98
4172.74,4169.26,4174521630,387825750,387.83,149.74,95833.45,4067073055,115166683.8,0.12,0.03,93367.39
4172.75,4169.27,4192265668,389474225,389.47,150.38,96240.79,4107921189,116323374.1,0.12,0.03,94305.14
4172.76,4169.28,4209712890,391095125,391.1,151,96641.32,4148940513,117484912,0.12,0.03,95246.81
4172.77,4169.29,4227820747,392777400,392.78,151.65,97057.02,4192192804,118709680.5,0.12,0.03,96239.75
4172.78,4169.3,4243604676,394243775,394.24,152.22,97419.37,4233553563,119880886.8,0.12,0.03,97189.27
4172.79,4169.31,4261641761,395919475,395.92,152.87,97833.44,4277153111,121115488.5,0.12,0.03,98190.18
4172.8,4169.32,4279068801,397538500,397.54,153.49,98233.51,4318848070,122296158.3,0.12,0.03,99147.36
4172.81,4169.33,4299251402,399413525,399.41,154.21,98696.84,4362826890,123541499.8,0.12,0.03,100156.98
4172.82,4169.34,4317111152,401072750,401.07,154.86,99106.84,4404890779,124732616.4,0.12,0.03,101122.64
4172.83,4169.35,4338971577,403103650,403.1,155.64,99608.68,4449264647,125989144.5,0.13,0.03,102141.32
4172.84,4169.36,4357462092,404821475,404.82,156.3,100033.16,4491723434,127191443.4,0.13,0.03,103116.05
4172.85,4169.37,4377170004,406652400,406.65,157.01,100485.59,4536498685,128459337.3,0.13,0.03,104143.95
4172.86,4169.38,4396148662,408415575,408.42,157.69,100921.28,4579325856,129672067.8,0.13,0.03,105127.13
4172.87,4169.39,4421523774,410773000,410.77,158.6,101503.81,4624527272,130952029.3,0.13,0.03,106164.81
4172.88,4169.4,4442696116,412739975,412.74,159.36,101989.86,4667802766,132177454.9,0.13,0.03,107158.28
4172.89,4169.41,4465978455,414902975,414.9,160.19,102524.35,4713463122,133470412.1,0.13,0.03,108206.5
4172.9,4169.42,4490701542,417199825,417.2,161.08,103091.91,4757191283,134708655.8,0.13,0.03,109210.36
4172.91,4169.43,4513715321,419337875,419.34,161.91,103620.23,4803353414,136015821.8,0.14,0.03,110270.1
4172.92,4169.44,4533202573,421148300,421.15,162.61,104067.6,4847518601,137266440.6,0.14,0.03,111284
4172.93,4169.45,4557593863,423414325,423.41,163.48,104627.54,4894119190,138586022.3,0.14,0.03,112353.8
4172.94,4169.46,4578964531,425399725,425.4,164.25,105118.14,4938722587,139849049.9,0.14,0.03,113377.76
4172.95,4169.47,4605024766,427820800,427.82,165.18,105716.4,4985798357,141182087.2,0.14,0.03,114458.47
4172.96,4169.48,4629590162,430103000,430.1,166.06,106280.34,5030885501,142458813,0.14,0.03,115493.54
4172.97,4169.49,4649775454,431978275,431.98,166.79,106743.73,5078459416,143805956.2,0.14,0.03,116585.68
4172.98,4169.5,4671419794,433989100,433.99,167.56,107240.61,5123969093,145094646.8,0.15,0.03,117630.45
4172.99,4169.51,4691765200,435879250,435.88,168.29,107707.68,5171970314,146453890,0.15,0.04,118732.41
4173,4169.52,4713931051,437938525,437.94,169.09,108216.53,5217889495,147754176.4,0.15,0.04,119786.57
4173.01,4169.53,4739528706,440316625,440.32,170.01,108804.17,5264043966,149061125.5,0.15,0.04,120846.13
4173.02,4169.54,4766067397,442782150,442.78,170.96,109413.41,5312772056,150440951.3,0.15,0.04,121964.78
4173.03,4169.55,4791170719,445114325,445.11,171.86,109989.71,5359432138,151762217.7,0.15,0.04,123035.95
4173.04,4169.56,4819478458,447744200,447.74,172.88,110639.56,5408695482,153157200.2,0.15,0.04,124166.88
4173.05,4169.57,4850861447,450659775,450.66,174,111360.01,5455900197,154493888.9,0.15,0.04,125250.56
4173.06,4169.58,4878551875,453232300,453.23,174.99,111995.69,5505780857,155906351.9,0.16,0.04,126395.66
4173.07,4169.59,4903880971,455585450,455.59,175.9,112577.17,5553539261,157258719.3,0.16,0.04,127492.05
4173.08,4169.6,4935186459,458493825,458.49,177.03,113295.84,5603963778,158686582.6,0.16,0.04,128649.64
4173.09,4169.61,4969246970,461658150,461.66,178.25,114077.76,5652316297,160055773.5,0.16,0.04,129759.66
4173.1,4169.62,5001045983,464612375,464.61,179.39,114807.76,5703433891,161503262.5,0.16,0.04,130933.16
4173.11,4169.63,5026857840,467010375,467.01,180.31,115400.32,5752391643,162889591.7,0.16,0.04,132057.08
4173.12,4169.64,5051719513,469320100,469.32,181.21,115971.06,5804063100,164352764.4,0.16,0.04,133243.3
4173.13,4169.65,5080543382,471997925,472,182.24,116632.76,5853522362,165753294.8,0.17,0.04,134378.73
4173.14,4169.66,5114769118,475177600,475.18,183.47,117418.47,5905802717,167233709.5,0.17,0.04,135578.92
4173.15,4169.67,5141281437,477640675,477.64,184.42,118027.11,5955872500,168651527.9,0.17,0.04,136728.37
4173.16,4169.68,5173952058,480675875,480.68,185.59,118777.12,6008743566,170148669.8,0.17,0.04,137942.13
4173.17,4169.69,5202705154,483347125,483.35,186.62,119437.2,6059408236,171583333.5,0.17,0.04,139105.23
4173.18,4169.7,5229601475,485845875,485.85,187.59,120054.65,6112888927,173097738,0.17,0.04,140332.98
4173.19,4169.71,5255954219,488294125,488.29,188.53,120659.62,6164078682,174547270.4,0.17,0.04,141508.14
4173.2,4169.72,5283679899,490869925,490.87,189.53,121296.11,6218112759,176077345.1,0.18,0.04,142748.59
4173.21,4169.73,5305599526,492906325,492.91,190.31,121799.32,6269811417,177541288.1,0.18,0.04,143935.43
4173.22,4169.74,5329279053,495106225,495.11,191.16,122342.92,6324331920,179085136.8,0.18,0.04,145187.06
4173.23,4169.75,5350161846,497046300,497.05,191.91,122822.32,6376472634,180561597.4,0.18,0.04,146384.04
4173.24,4169.76,5374017094,499262525,499.26,192.77,123369.96,6431450620,182118400.6,0.18,0.04,147646.17
4173.25,4169.77,5393689485,501090150,501.09,193.47,123821.58,6484020879,183607024.5,0.18,0.04,148853.02
4173.26,4169.78,5413364837,502918050,502.92,194.18,124273.26,6536786212,185101172.4,0.19,0.04,150064.35
4173.27,4169.79,5437321265,505143675,505.14,195.04,124823.22,6592409222,186676240.6,0.19,0.04,151341.28
4173.28,4169.8,5460457214,507293075,507.29,195.87,125354.35,6645628195,188183234.1,0.19,0.05,152563.02
4173.29,4169.81,5477550842,508881125,508.88,196.48,125746.76,6701705566,189771168.4,0.19,0.05,153850.38
4173.3,4169.82,5495043542,510506250,510.51,197.11,126148.34,6755276658,191288132.8,0.19,0.05,155080.21
4173.31,4169.83,5517073769,512552925,512.55,197.9,126654.08,6811733916,192886824.3,0.19,0.05,156376.29
4173.32,4169.84,5535857599,514298000,514.3,198.57,127085.3,6865701791,194415024.4,0.19,0.05,157615.23
4173.33,4169.85,5555777830,516148650,516.15,199.29,127542.6,6922563712,196025174.7,0.2,0.05,158920.6
4173.34,4169.86,5576441309,518068350,518.07,200.03,128016.97,6976913245,197564182.1,0.2,0.05,160168.3
4173.35,4169.87,5595057223,519797825,519.8,200.7,128444.33,7034193798,199186186.7,0.2,0.05,161483.28
4173.36,4169.88,5609775256,521165175,521.17,201.22,128782.2,7088902702,200735370.3,0.2,0.05,162739.23
4173.37,4169.89,5628649235,522918625,522.92,201.9,129215.49,7146511192,202366661.1,0.2,0.05,164061.74
4173.38,4169.9,5645924235,524523525,524.52,202.52,129612.07,7201564232,203925589.6,0.2,0.05,165325.59
4173.39,4169.91,5661634700,525983075,525.98,203.08,129972.73,7259536271,205567174.9,0.21,0.05,166656.45
4173.4,4169.92,5676452568,527359700,527.36,203.61,130312.9,7314895134,207134763.4,0.21,0.05,167927.32
4173.41,4169.93,5694789697,529063275,529.06,204.27,130733.86,7373190945,208785516.9,0.21,0.05,169265.61
4173.42,4169.94,5710551560,530527600,530.53,204.84,131095.7,7428880731,210362476,0.21,0.05,170544.07
4173.43,4169.95,5724694800,531841550,531.84,205.35,131420.38,7487507573,212022603.3,0.21,0.05,171889.96
4173.44,4169.96,5737502239,533031400,533.03,205.8,131714.4,7543473235,213607374.4,0.21,0.05,173174.76
4173.45,4169.97,5751613187,534342350,534.34,206.31,132038.34,7602375699,215275306.4,0.22,0.05,174526.98
4173.46,4169.98,5764776104,535565225,535.57,206.78,132340.52,7658604515,216867529.2,0.22,0.05,175817.82
4173.47,4169.99,5780343679,537011500,537.01,207.34,132697.9,7717792941,218543558.8,0.22,0.05,177176.6
4173.48,4170,5793904860,538271375,538.27,207.83,133009.22,7774305819,220143825.3,0.22,0.05,178473.96
4173.49,4170.01,5807762857,539558825,539.56,208.32,133327.36,7833785612,221828105.4,0.22,0.05,179839.43
4173.5,4170.02,5820531276,540745050,540.75,208.78,133620.48,7890560868,223435801.6,0.22,0.05,181142.82
4173.51,4170.03,5834829248,542073375,542.07,209.3,133948.71,7947471010,225047317.4,0.23,0.05,182449.3
4173.52,4170.04,5848076931,543304125,543.3,209.77,134252.84,8007365228,226743332.8,0.23,0.05,183824.28
4173.53,4170.05,5862015387,544599050,544.6,210.27,134572.82,8064540350,228362351.9,0.23,0.05,185136.85
4173.54,4170.06,5874751784,545782300,545.78,210.73,134865.2,8124711045,230066196.3,0.23,0.06,186518.18
4173.55,4170.07,5887962331,547009600,547.01,211.2,135168.48,8182142116,231692463.1,0.23,0.06,187836.62
4173.56,4170.08,5902500069,548360200,548.36,211.72,135502.21,8242586297,233404051.7,0.23,0.06,189224.23
4173.57,4170.09,5916920480,549699900,549.7,212.24,135833.26,8300294590,235038168.6,0.24,0.06,190549.03
4173.58,4170.1,5930878311,550996625,551,212.74,136153.69,8361033683,236758108.2,0.24,0.06,191943.41
4173.59,4170.11,5946717406,552468125,552.47,213.31,136517.3,8419024893,238400236.3,0.24,0.06,193274.71
4173.6,4170.12,5960359047,553735475,553.74,213.8,136830.47,8480069364,240128823.3,0.24,0.06,194676.1
4173.61,4170.13,5973338709,554941325,554.94,214.26,137128.44,8538335192,241778727.8,0.24,0.06,196013.71
4173.62,4170.14,5987125394,556222150,556.22,214.76,137444.94,8599651838,243515021.8,0.24,0.06,197421.35
4173.63,4170.15,6002001657,557604200,557.6,215.29,137786.45,8658186697,245172544.5,0.25,0.06,198765.13
4173.64,4170.16,6015855617,558891275,558.89,215.79,138104.49,8719799417,246917222.4,0.25,0.06,200179.56
4173.65,4170.17,6030246158,560228200,560.23,216.31,138434.85,8778613384,248582648.5,0.25,0.06,201529.75
4173.66,4170.18,6044679754,561569125,561.57,216.82,138766.2,8840516703,250335555.3,0.25,0.06,202950.86
4173.67,4170.19,6058321127,562836450,562.84,217.31,139079.36,8899608976,252008862.1,0.25,0.06,204307.43
4173.68,4170.2,6072313134,564136350,564.14,217.81,139400.57,8961797520,253769845.6,0.25,0.06,205735.09
4173.69,4170.21,6086833380,565485325,565.49,218.34,139733.91,9021164674,255450936.2,0.26,0.06,207097.98
4173.7,4170.22,6100762419,566779375,566.78,218.83,140053.67,9083645922,257220208.1,0.26,0.06,208532.35
4173.71,4170.23,6115453811,568144250,568.14,219.36,140390.94,9143289657,258909130.6,0.26,0.06,209901.59
4173.72,4170.24,6129956565,569491600,569.49,219.88,140723.88,9206065189,260686735.7,0.26,0.06,211342.72
4173.73,4170.25,6143877262,570784875,570.78,220.38,141043.45,9265993254,262383709.5,0.26,0.06,212718.48
4173.74,4170.26,6158486579,572142125,572.14,220.91,141378.83,9329063430,264169658,0.26,0.06,214166.38
4173.75,4170.27,6171959766,573393825,573.39,221.39,141688.13,9389266146,265874409.1,0.27,0.06,215548.44
4173.76,4170.28,6185494576,574651250,574.65,221.87,141998.85,9449600444,267582886.1,0.27,0.06,216933.53
4173.77,4170.29,6200163095,576014000,576.01,222.4,142335.59,9513096688,269380899.5,0.27,0.06,218391.21
4173.78,4170.3,6214718324,577366225,577.37,222.92,142669.73,9573708843,271097244.6,0.27,0.07,219782.68
4173.79,4170.31,6230605317,578842175,578.84,223.49,143034.44,9637512379,272903959.6,0.27,0.07,221247.41
4173.8,4170.32,6244879608,580168300,580.17,224,143362.14,9698422107,274628731,0.27,0.07,222645.71
4173.81,4170.33,6259959846,581569300,581.57,224.55,143708.33,9762529134,276444039.9,0.28,0.07,224117.41
4173.82,4170.34,6274248399,582896750,582.9,225.06,144036.35,9823725144,278176917.9,0.28,0.07,225522.28
4173.83,4170.35,6289940297,584354575,584.35,225.62,144396.58,9888134554,280000789.3,0.28,0.07,227000.92
4173.84,4170.36,6304900518,585744425,585.74,226.16,144740.02,9949628196,281742095.3,0.28,0.07,228412.62
4173.85,4170.37,6319416189,587092975,587.09,226.68,145073.25,10014350755,283574834.1,0.28,0.07,229898.45
4173.86,4170.38,6335153295,588555000,588.56,227.24,145434.53,10076135784,285324391.2,0.29,0.07,231316.84
4173.87,4170.39,6351033292,590030300,590.03,227.81,145799.08,10141176301,287166133.6,0.29,0.07,232809.97
4173.88,4170.4,6366520945,591469150,591.47,228.37,146154.63,10203272027,288924488.7,0.29,0.07,234235.5
4173.89,4170.41,6381814847,592890000,592.89,228.92,146505.72,10268630206,290775226.3,0.29,0.07,235735.92
4173.9,4170.42,6397360894,594334275,594.33,229.47,146862.61,10331025502,292542064.3,0.29,0.07,237168.32
4173.91,4170.43,6411999812,595694275,595.69,230,147198.67,10396696305,294401654.3,0.29,0.07,238675.92
4173.92,4170.44,6426785657,597067925,597.07,230.53,147538.11,10459383520,296176758.6,0.3,0.07,240115.02
4173.93,4170.45,6442636323,598540500,598.54,231.1,147901.99,10525363164,298045094.1,0.3,0.07,241629.71
4173.94,4170.46,6458473802,600011850,600.01,231.67,148265.56,10588351931,299828737.3,0.3,0.07,243075.74
4173.95,4170.47,6477537495,601782925,601.78,232.35,148703.2,10654670083,301706658.2,0.3,0.07,244598.2
4173.96,4170.48,6495982263,603496500,603.5,233.01,149126.64,10718016655,303500433.4,0.3,0.07,246052.44
4173.97,4170.49,6511954291,604980350,604.98,233.58,149493.3,10784706316,305388874.3,0.31,0.07,247583.42
4173.98,4170.5,6527532361,606427600,606.43,234.14,149850.92,10848372344,307191695.5,0.31,0.07,249045
4173.99,4170.51,6543998453,607957350,607.96,234.73,150228.93,10915385821,309089305.8,0.31,0.07,250583.42
4174,4170.52,6562116536,609640575,609.64,235.38,150644.86,10979374931,310901275.6,0.31,0.07,252052.41
4174.01,4170.53,6580840358,611380075,611.38,236.06,151074.7,11043546187,312718403.2,0.31,0.08,253525.59
4174.02,4170.54,6600879261,613241750,613.24,236.77,151534.73,11111118648,314631842.2,0.31,0.08,255076.84
4174.03,4170.55,6619680583,614988450,614.99,237.45,151966.35,11175669553,316459720.3,0.32,0.08,256558.73
4174.04,4170.56,6640428828,616916025,616.92,238.19,152442.66,11243646846,318384622.9,0.32,0.08,258119.28
4174.05,4170.57,6661524747,618875900,618.88,238.95,152926.95,11308590733,320223629,0.32,0.08,259610.19
4174.06,4170.58,6682815761,620853900,620.85,239.71,153415.73,11377000702,322160783.6,0.32,0.08,261180.67
4174.07,4170.59,6705212230,622934600,622.93,240.52,153929.88,11442362141,324011613.4,0.32,0.08,262681.16
4174.08,4170.6,6734219892,625629500,625.63,241.56,154595.8,11511260168,325962588.3,0.33,0.08,264262.85
4174.09,4170.61,6759533918,627981250,627.98,242.46,155176.93,11577142382,327828164.8,0.33,0.08,265775.3
4174.1,4170.62,6788169687,630641600,630.64,243.49,155834.31,11646593300,329794795.8,0.33,0.08,267369.68
4174.11,4170.63,6814708647,633107150,633.11,244.44,156443.56,11713008491,331675464.6,0.33,0.08,268894.36
4174.12,4170.64,6839248748,635387000,635.39,245.32,157006.92,11783005934,333657571.4,0.33,0.08,270501.29
4174.13,4170.65,6867161182,637980150,637.98,246.33,157647.7,11849905778,335551964,0.34,0.08,272037.1
4174.14,4170.66,6896507908,640706550,640.71,247.38,158321.4,11920487721,337550622.1,0.34,0.08,273657.44
4174.15,4170.67,6919894118,642879200,642.88,248.22,158858.27,11987945705,339460819.5,0.34,0.08,275206.07
4174.16,4170.68,6943279789,645051800,645.05,249.06,159395.13,12059016171,341473311,0.34,0.08,276837.63
4174.17,4170.69,6962523239,646839575,646.84,249.75,159836.9,12126911114,343395881.7,0.34,0.08,278396.29
4174.18,4170.7,6983951225,648830300,648.83,250.51,160328.82,12198406612,345420408.7,0.35,0.08,280037.6
4174.19,4170.71,7007037122,650975050,650.98,251.34,160858.79,12266713941,347354656.9,0.35,0.08,281605.73
4174.2,4170.72,7030957491,653197325,653.2,252.2,161407.93,12338691037,349392821.2,0.35,0.08,283258.1
4174.21,4170.73,7048875903,654862000,654.86,252.84,161819.28,12407433134,351339380.7,0.35,0.08,284836.2
4174.22,4170.74,7066552397,656504200,656.5,253.48,162225.07,12479798926,353388551.7,0.35,0.08,286497.5
4174.23,4170.75,7083024140,658034475,658.03,254.07,162603.21,12548884740,355344844.1,0.36,0.09,288083.49
4174.24,4170.76,7100397630,659648525,659.65,254.69,163002.05,12621596925,357403823.9,0.36,0.09,289752.74
4174.25,4170.77,7113361414,660852900,660.85,255.16,163299.65,12690996538,359369002.1,0.36,0.09,291345.94
4174.26,4170.78,7126032959,662030125,662.03,255.61,163590.55,12760523387,361337783.2,0.36,0.09,292942.06
4174.27,4170.79,7141038926,663424225,663.42,256.15,163935.04,12833665604,363408940.1,0.36,0.09,294621.18
4174.28,4170.8,7156013678,664815425,664.82,256.69,164278.81,12903475983,365385749.9,0.37,0.09,296223.81
4174.29,4170.81,7171269638,666232750,666.23,257.23,164629.04,12976927990,367465679.1,0.37,0.09,297910.04
4174.3,4170.82,7186271300,667626450,667.63,257.77,164973.43,13047033768,369450853.7,0.37,0.09,299519.45
4174.31,4170.83,7199902985,668892875,668.89,258.26,165286.37,13120788911,371539366.8,0.37,0.09,301212.64
4174.32,4170.84,7212675172,670079450,670.08,258.72,165579.58,13191160411,373532065.7,0.37,0.09,302828.15
4174.33,4170.85,7227512684,671457900,671.46,259.25,165920.2,13265189631,375628339.8,0.38,0.09,304527.63
4174.34,4170.86,7241120420,672722100,672.72,259.74,166232.59,13335836090,377628824.8,0.38,0.09,306149.46
4174.35,4170.87,7256021170,674106425,674.11,260.27,166574.66,13410160997,379733471.7,0.38,0.09,307855.73
4174.36,4170.88,7268964503,675308900,675.31,260.74,166871.8,13481082768,381741752.6,0.38,0.09,309483.87
4174.37,4170.89,7281941474,676514500,676.51,261.2,167169.7,13555685226,383854259,0.38,0.09,311196.51
4174.38,4170.9,7293930048,677628275,677.63,261.63,167444.92,13626853178,385869511,0.39,0.09,312830.31
4174.39,4170.91,7307649459,678902850,678.9,262.13,167759.88,13701711419,387989260.3,0.39,0.09,314548.82
4174.4,4170.92,7321944739,680230925,680.23,262.64,168088.05,13773145233,390012040.6,0.39,0.09,316188.72
4174.41,4170.93,7334727152,681418450,681.42,263.1,168381.49,13848288506,392139861.2,0.39,0.09,317913.77
4174.42,4170.94,7346507983,682512925,682.51,263.52,168651.94,13919971777,394169705.4,0.39,0.09,319559.4
4174.43,4170.95,7359016185,683674975,683.67,263.97,168939.09,13995363350,396304557,0.4,0.1,321290.16
4174.44,4170.96,7371345706,684820425,684.82,264.41,169222.14,14067286555,398341195.4,0.4,0.1,322941.29
4174.45,4170.97,7383941365,685990600,685.99,264.86,169511.29,14142933046,400483265.4,0.4,0.1,324677.9
4174.46,4170.98,7397622564,687261625,687.26,265.35,169825.37,14215105244,402526954.5,0.4,0.1,326334.75
4174.47,4170.99,7411029553,688507175,688.51,265.83,170133.15,14291026180,404676796,0.4,0.1,328077.66
4174.48,4171,7422437145,689566975,689.57,266.24,170395.03,14363453591,406727711.9,0.41,0.1,329740.37
4174.49,4171.01,7434720113,690708100,690.71,266.68,170677.01,14439622581,408884577.5,0.41,0.1,331488.97
4174.5,4171.02,7446830319,691833175,691.83,267.12,170955.02,14512284241,410942126.6,0.41,0.1,333157.06
4174.51,4171.03,7459509667,693011125,693.01,267.57,171246.09,14585064559,413003035.7,0.41,0.1,334827.87
4174.52,4171.04,7472507358,694218650,694.22,268.04,171544.48,14661618072,415170789.7,0.42,0.1,336585.3
4174.53,4171.05,7484247555,695309350,695.31,268.46,171813.99,14734645625,417238699.8,0.42,0.1,338261.79
4174.54,4171.06,7497047728,696498525,696.5,268.92,172107.85,14811450653,419413576,0.42,0.1,340024.99
4174.55,4171.07,7509001858,697609100,697.61,269.35,172382.27,14884718835,421488299.8,0.42,0.1,341707
4174.56,4171.08,7522376555,698851650,698.85,269.83,172689.31,14961779779,423670422.8,0.42,0.1,343476.08
4174.57,4171.09,7534357864,699964750,699.96,270.26,172964.36,15035296471,425752183.6,0.43,0.1,345163.8
4174.58,4171.1,7546399181,701083425,701.08,270.69,173240.79,15112612362,427941525.9,0.43,0.1,346938.73
